Date,Open,High,Low,Close,Volume
39749,13.632857,14.357142,13.195714,14.272857,408533300
39750,14.408571,15.648571,14.277143,14.935715,487744600
39751,15.461429,16.027143,15.372857,15.862857,409522400
39752,15.342857,15.825714,15.02,15.37,414939000
39755,15.132857,15.585714,14.98,15.28,264484500
39756,15.712857,15.97,15.238571,15.855714,349670300
39757,15.558572,15.674286,14.712857,14.757143,314113800
39758,14.435715,14.682858,14,14.157143,329768600
39759,14.177143,14.264286,13.674286,14.034286,273813400
39762,14.31,14.342857,13.5,13.697143,280955500
39763,13.544286,13.881429,13.18,13.538571,306134500
39764,13.204286,13.32,12.858571,12.874286,294744100
39765,12.838572,13.777143,12.288571,13.777143,463521800
39766,13.394286,13.427143,12.857142,12.891429,351316700
39769,12.64,12.935715,12.465714,12.591429,290631600
39770,12.805715,12.998571,12.408571,12.844286,302423800
39771,12.777143,13.082857,12.315714,12.327143,292975200
39772,12.177143,12.35,11.428572,11.498571,429203600
39773,11.704286,12.017143,11.305715,11.797143,392317800
39776,12.172857,13.541429,12.12,13.278571,360564400
39777,13.518572,13.53,12.594286,12.971429,308823200
39778,12.845715,13.607142,12.835714,13.571428,224959000
39780,13.528571,13.537143,13.122857,13.238571,74443600
39783,13.042857,13.181429,12.702857,12.704286,230941900
39784,12.861428,13.235714,12.357142,13.21,287180600
39785,12.771428,13.747143,12.685715,13.7,334670000
39786,13.49,13.601429,12.722857,13.058572,272842500
39787,12.907143,13.498571,12.694285,13.428572,260948800
39790,13.897142,14.4,13.685715,14.245714,296285500
39791,14.005714,14.8,13.887143,14.294286,300874000
39792,13.981428,14.212857,13.785714,14.03,234511900
39793,13.907143,14.462857,13.547143,13.571428,260154300
39794,13.257143,14.142858,13.218572,14.038571,260293600
39797,13.712857,13.744286,13.285714,13.535714,222939500
39798,13.425714,13.782857,13.25,13.632857,273376600
39799,13.004286,13.014286,12.574286,12.737143,323465100
39800,12.758572,12.975715,12.634286,12.775714,214354000
39801,12.848572,12.991428,12.685715,12.857142,200480000
39804,12.86,12.861428,12.098572,12.248571,211185100
39805,12.41,12.552857,12.271428,12.34,158757900
39806,12.305715,12.321428,12.078571,12.148571,67833500
39808,12.377143,12.488571,12.177143,12.258572,77081200
39811,12.36,12.517143,12.152857,12.372857,171500000
39812,12.488571,12.578571,12.102858,12.327143,241900400
39813,12.281428,12.534286,12.191428,12.192857,151885300
39815,12.268572,13.005714,12.165714,12.964286,186503800
39818,13.31,13.74,13.244286,13.511429,295402100
39819,13.707143,13.881429,13.198571,13.288571,322327600
39820,13.115714,13.214286,12.894286,13.001429,188262200
39821,12.918571,13.307143,12.862857,13.242857,168375200
39822,13.315714,13.34,12.877143,12.94,136711400
39825,12.922857,12.998571,12.507143,12.665714,154429100
39826,12.605714,12.82,12.335714,12.53,199599400
39827,12.32,12.464286,12.102858,12.19,255416000
39828,11.51,12.017143,11.435715,11.911428,457908500
39829,12.042857,12.054286,11.485714,11.761429,261906400
39833,11.704286,11.714286,11.171429,11.171429,229978700
39834,11.341429,11.84,11.33,11.832857,272317500
39835,12.577143,12.857142,12.26,12.622857,352382100
39836,12.402857,12.838572,12.357142,12.622857,190942500
39839,12.694285,12.995714,12.614285,12.805715,173059600
39840,12.884286,13.078571,12.82,12.961429,154509600
39841,13.16,13.571428,13.071428,13.457143,215351500
39842,13.298572,13.477143,13.228572,13.285714,148182300
39843,13.228572,13.374286,12.858571,12.875714,162869700
39846,12.728572,13.142858,12.7,13.072857,139561800
39847,13.131429,13.34,12.897142,13.282857,149827300
39848,13.317142,13.75,13.3,13.364285,202105400
39849,13.252857,13.892858,13.231428,13.78,187311600
39850,13.86,14.285714,13.857142,14.245714,171802400
39853,14.285714,14.714286,14.214286,14.644286,178752700
39854,14.475715,14.644286,13.865714,13.975715,212265200
39855,13.767143,14.044286,13.681429,13.831429,168743400
39856,13.69,14.25,13.69,14.181429,204297100
39857,14.141429,14.277143,14.017143,14.165714,152244400
39861,13.838572,13.862857,13.468572,13.504286,169559600
39862,13.578571,13.692857,13.245714,13.481428,171194800
39863,13.338572,13.464286,12.872857,12.948571,230701100
39864,12.771428,13.2,12.714286,13.028571,187579000
39867,13.092857,13.142858,12.358571,12.421429,196745500
39868,12.492857,12.984285,12.428572,12.892858,201776400
39869,12.837143,13.274285,12.75,13.022857,208263300
39870,13.142858,13.274285,12.708571,12.741428,157467100
39871,12.561429,13.042857,12.524285,12.758572,176664600
39874,12.588572,13.028571,12.524285,12.562857,192732400
39875,12.704286,12.962857,12.554286,12.624286,181085100
39876,12.882857,13.252857,12.778571,13.024285,185350900
39877,12.922857,13.124286,12.635715,12.691428,176724800
39878,12.62,12.628572,11.761429,12.185715,252786800
39881,12.025714,12.514286,11.795714,11.872857,174574400
39882,12.124286,12.738571,12.051429,12.661428,211064700
39883,12.83,13.438571,12.797143,13.24,211593200
39884,13.271428,13.797143,13.142858,13.764286,192114300
39885,13.757143,13.885715,13.572857,13.704286,150292100
39888,13.79,13.912857,13.454286,13.631429,199311000
39889,13.605714,14.241428,13.581429,14.237143,196661500
39890,14.272857,14.782857,14.245714,14.502857,199009300
39891,14.55,14.742857,14.321428,14.517143,125045200
39892,14.584286,14.73,14.367143,14.512857,173896800
39895,14.672857,15.451428,14.535714,15.38,166599300
39896,15.194285,15.634286,15.055715,15.214286,160153000
39897,15.368571,15.48,14.837143,15.212857,161654500
39898,15.404285,15.711429,15.368571,15.695714,154063000
39899,15.461429,15.504286,15.2,15.264286,123218200
39902,14.93,15.001429,14.658571,14.927143,125699000
39903,15.064285,15.35,15,15.017143,142520000
39904,14.87,15.571428,14.841429,15.527143,147343000
39905,15.734285,16.392857,15.682858,16.101429,203091700
39906,16.312857,16.59,16.217142,16.57,159060300
39909,16.42,16.964285,16.182858,16.921429,164516100
39910,16.647142,16.667143,16.312857,16.428572,134145200
39911,16.49,16.684286,16.368572,16.617144,113907500
39912,16.917143,17.142857,16.851429,17.081429,132689200
39916,17.144285,17.282858,17,17.174286,97309100
39917,17.081429,17.167143,16.75,16.901428,113655500
39918,16.742857,16.892857,16.537144,16.805714,103220600
39919,17.027143,17.592857,16.969999,17.35,148361500
39920,17.311428,17.75,17.178572,17.631428,124373900
39923,17.389999,17.57,17.022858,17.214285,116616500
39924,16.984285,17.448572,16.942858,17.394285,117671400
39925,17.518572,17.907143,17.314285,17.358572,234691800
39926,18.088572,18.171429,17.644285,17.914286,236289200
39927,17.805714,17.877142,17.567142,17.700001,135191000
39930,17.557142,17.857143,17.522858,17.818571,120172500
39931,17.621429,18.030001,17.608572,17.700001,113964200
39932,17.835714,18.121429,17.690001,17.877142,114527700
39933,18.031429,18.142857,17.845715,17.975714,124622400
39934,17.971428,18.278572,17.971428,18.177143,99379000
39937,18.32,18.892857,18.24,18.867144,152339600
39938,18.821428,18.98,18.731428,18.95857,99563800
39939,19.047142,19.071428,18.602858,18.928572,118384700
39940,18.904285,18.912857,18.271429,18.437143,132944000
39941,18.434286,18.747143,18.037144,18.455715,116991000
39944,18.195715,18.70857,18.16,18.51,101164700
39945,18.508572,18.530001,17.607143,17.774286,152370400
39946,17.601429,17.717142,17.054285,17.07,148992900
39947,17.111429,17.647142,17.1,17.564285,111956600
39948,17.474285,17.802856,17.372858,17.488571,91891800
39951,17.675714,18.1,17.367144,18.092857,114710400
39952,18.117144,18.472857,17.962856,18.207144,93105600
39953,18.232857,18.45857,17.9,17.981428,97146000
39954,17.878571,18.111429,17.555714,17.74,101986500
39955,17.721428,17.74,17.392857,17.5,74499600
39959,17.822857,18.690001,17.792856,18.682858,159231800
39960,18.825714,19.282858,18.701429,19.007143,161605500
39961,19.064285,19.341429,18.861429,19.295713,121888200
39962,19.341429,19.414286,19.121429,19.401428,114133600
39965,19.495714,19.998571,19.428572,19.907143,113124900
39966,19.855715,20.191429,19.764286,19.927143,114055900
39967,20,20.158571,19.867144,20.135714,141299900
39968,20.018572,20.597143,20.005714,20.534286,137658500
39969,20.758572,20.914286,20.45857,20.667143,158179000
39972,20.545713,20.604286,19.918571,20.549999,232913100
39973,20.544285,20.651428,20.078571,20.388571,169241100
39974,20.325714,20.335714,19.757143,20.035715,172155900
39975,19.935715,20.222857,19.792856,19.992857,131205900
39976,19.83,19.871429,19.434286,19.567142,140771400
39979,19.43,19.561428,19.27,19.441429,134937600
39980,19.522858,19.781429,19.442858,19.478571,128701300
39981,19.524286,19.635714,19.218571,19.368572,142853200
39982,19.444286,19.714285,19.370001,19.411428,106920100
39983,19.724285,19.928572,19.557142,19.925714,180464200
39986,20.095715,20.222857,19.475714,19.624287,158728500
39987,19.485714,19.564285,18.982857,19.144285,176633100
39988,19.345715,19.642857,19.265715,19.459999,121381400
39989,19.392857,20.028572,19.315714,19.98,147361900
39990,19.969999,20.508572,19.962856,20.348572,109846100
39993,20.494286,20.564285,20.219999,20.281429,141904000
39994,20.368572,20.542856,20.257143,20.347143,108556000
39995,20.5,20.665714,20.360001,20.404285,103544700
39996,20.178572,20.404285,19.969999,20.002857,92619800
40000,19.814285,19.855715,19.464285,19.801428,124672100
40001,19.782858,19.954287,19.311428,19.342857,115399200
40002,19.417143,19.719999,19.202858,19.602858,143982300
40003,19.68,19.712856,19.418571,19.48,85756300
40004,19.477142,19.852858,19.474285,19.788572,111318900
40007,19.934286,20.334286,19.647142,20.334286,120875300
40008,20.290001,20.454287,20.165714,20.324286,86811900
40009,20.719999,21,20.617144,20.982857,121396800
40010,20.822857,21.145714,20.795713,21.074286,98392700
40011,21.297142,21.717142,21.232857,21.678572,150538500
40014,21.895714,22.148571,21.555714,21.844286,183881600
40015,21.898571,21.918571,21.392857,21.644285,218695400
40016,22.54143,22.675714,22.301428,22.391428,218526000
40017,22.375713,22.634285,22.222857,22.545713,131740700
40018,22.421429,22.857143,22.357143,22.855715,109590600
40021,22.881428,22.982857,22.465714,22.871429,108327800
40022,22.697144,22.871429,22.514286,22.857143,90888700
40023,22.700001,22.921429,22.607143,22.861429,95539500
40024,23.1,23.531429,23.071428,23.255714,117401200
40025,23.284286,23.571428,23.272858,23.341429,105634200
40028,23.601429,23.805714,23.552856,23.775715,98560000
40029,23.561428,23.652857,23.45857,23.65,98952700
40030,23.678572,23.912857,23.45857,23.587143,105795900
40031,23.654285,23.787144,23.298571,23.415714,85404200
40032,23.641428,23.799999,23.542856,23.644285,96838700
40035,23.665714,23.799999,23.379999,23.531429,75073600
40036,23.384285,23.482857,23.125713,23.261429,88835600
40037,23.221428,23.815714,23.20857,23.615715,111267800
40038,23.807142,24.095715,23.785715,24.059999,109995200
40039,23.991428,24.032858,23.647142,23.825714,76454000
40042,23.364286,23.370001,22.774286,22.798571,131095300
40043,23.09,23.462856,23.058571,23.428572,107788100
40044,23.25,23.614286,23.207144,23.514286,103317900
40045,23.568571,23.817142,23.515715,23.761429,85507800
40046,23.950001,24.195715,23.828571,24.174286,104018600
40049,24.302856,24.387142,24.038572,24.151428,101732400
40050,24.20857,24.42,24.161428,24.200001,81088700
40051,24.131428,24.221428,23.822857,23.915714,75999700
40052,24.107143,24.224285,23.547142,24.207144,112295400
40053,24.610001,24.641428,24.075714,24.292856,113425200
40056,24.022858,24.121429,23.785715,24.030001,77834400
40057,23.998571,24.285715,23.562857,23.614286,117257000
40058,23.517143,23.944286,23.444286,23.597143,91062300
40059,23.777143,23.871429,23.571428,23.792856,73488800
40060,23.897142,24.385714,23.870001,24.33,93657200
40064,24.711428,24.734285,24.571428,24.704287,78761900
40065,24.682858,24.924286,24.242857,24.448572,202771800
40066,24.58,24.75,24.401428,24.651428,122783500
40067,24.701429,24.74,24.41,24.594286,87240300
40070,24.404285,24.842857,24.321428,24.817142,80502800
40071,24.862858,25.092857,24.798571,25.022858,106617700
40072,25.427143,26.107143,25.411428,25.981428,188505800
40073,25.997143,26.684286,25.995714,26.364286,202643000
40074,26.547142,26.65,26.394285,26.431429,150395700
40077,26.327143,26.451429,25.945715,26.288572,109428900
40078,26.455715,26.482857,26.121429,26.354286,89188400
40079,26.485714,26.985714,26.432858,26.5,148390900
40080,26.742857,26.814285,26.110001,26.26,137720100
40081,26.001429,26.5,25.92,26.052856,111309800
40084,26.267143,26.668571,26.190001,26.592857,84361200
40085,26.675714,26.771429,26.33,26.482857,86346400
40086,26.59,26.635714,26.087143,26.478571,134896300
40087,26.478571,26.602858,25.814285,25.837143,131177900
40088,25.915714,26.562857,25.907143,26.414286,138327000
40091,26.6,26.694286,26.324286,26.574286,105783300
40092,26.82,27.144285,26.757143,27.144285,151271400
40093,27.108572,27.221428,27.004286,27.178572,116417000
40094,27.237143,27.35,26.984285,27.038572,109552800
40095,26.995714,27.242857,26.945715,27.209999,73318000
40098,27.288572,27.358572,27.091429,27.258572,72006200
40099,27.232857,27.309999,27.1,27.145714,87005100
40100,27.464285,27.474285,27.175714,27.327143,93877700
40101,27.09,27.274286,27.075714,27.222857,93389100
40102,27.049999,27.194286,26.834286,26.864286,107856700
40105,26.835714,27.142857,26.507143,27.122858,235557700
40106,28.657143,28.821428,28.264286,28.394285,285259800
40107,28.502857,29.815714,28.461428,29.274286,298431700
40108,29.242857,29.692858,28.93,29.314285,197848000
40109,29.385714,29.4,29.032858,29.134285,105196700
40112,29.095715,29.535715,28.585714,28.925714,121084600
40113,28.808571,28.972857,28.064285,28.195715,189137900
40114,28.244286,28.288572,27.299999,27.485714,204596700
40115,27.857143,28.115715,27.448572,28.049999,142567600
40116,28.008572,28.114286,26.881428,26.928572,179381300
40119,27.114286,27.554285,26.51,27.044285,169745800
40120,26.835714,27.074286,26.559999,26.964285,130635400
40121,27.247143,27.692858,27.175714,27.258572,121882600
40122,27.485714,27.857143,27.402857,27.718571,96200300
40123,27.501429,27.884285,27.485714,27.762857,73774400
40126,28.134285,28.842857,28.037144,28.780001,132213900
40127,28.717142,29.282858,28.715714,28.997143,100298800
40128,29.222857,29.285715,28.832857,29.035715,110967500
40129,29.02,29.267143,28.775715,28.855715,90932800
40130,28.981428,29.261429,28.867144,29.207144,85810200
40133,29.354286,29.714285,29.287144,29.518572,121301600
40134,29.440001,29.634285,29.285715,29.571428,99128400
40135,29.505714,29.571428,29.142857,29.422857,93580200
40136,29.23,29.23,28.542856,28.644285,135581600
40137,28.450001,28.627142,28.251429,28.559999,101666600
40140,29,29.428572,28.992857,29.411428,118724200
40141,29.332857,29.411428,28.985714,29.205715,79609600
40142,29.342857,29.378571,29.108572,29.17,71613500
40144,28.459999,28.994286,28.338572,28.655714,73814300
40147,28.73,28.811428,28.395714,28.558571,106214500
40148,28.891428,28.967142,28.118572,28.138571,116440800
40149,28.422857,28.774286,27.964285,28.032858,178815000
40150,28.202858,28.425714,28.038572,28.068571,112179900
40151,28.528572,28.554285,27.182858,27.617144,206721200
40154,27.617144,27.681429,26.954287,26.992857,178689700
40155,27.051428,27.478571,26.957144,27.124287,172599700
40156,27.325714,28.308571,27.187143,28.257143,171195500
40157,28.5,28.528572,28.017143,28.061428,122417400
40158,28.254286,28.285715,27.632856,27.809999,107443700
40161,27.91,28.204287,27.508572,28.139999,123947600
40162,27.975714,28.215714,27.610001,27.738571,104864900
40163,27.871429,28.071428,27.792856,27.861429,88246200
40164,27.751429,27.857143,27.285715,27.408571,97209700
40165,27.595715,27.928572,27.514286,27.918571,152192600
40168,28.007143,28.535715,27.952858,28.318571,152976600
40169,28.491428,28.692858,28.379999,28.622858,87378900
40170,28.742857,28.911428,28.687143,28.871429,86381400
40171,29.078571,29.907143,29.049999,29.862858,125222300
40175,30.245714,30.564285,29.944286,30.23,161141400
40176,30.375713,30.388571,29.818571,29.871429,111301400
40177,29.832857,30.285715,29.758572,30.234285,103021100
40178,30.447144,30.478571,30.08,30.104286,88102700
40182,30.49,30.642857,30.34,30.572857,123432400
40183,30.657143,30.798571,30.464285,30.625713,150476200
40184,30.625713,30.747143,30.107143,30.138571,138040000
40185,30.25,30.285715,29.864286,30.082857,119282800
40186,30.042856,30.285715,29.865715,30.282858,111902700
40189,30.4,30.428572,29.778572,30.015715,115557400
40190,29.884285,29.967142,29.488571,29.674286,148614900
40191,29.695715,30.132856,29.157143,30.092857,151473000
40192,30.015715,30.065714,29.860001,29.918571,108223500
40193,30.132856,30.228571,29.41,29.418571,148516900
40197,29.761429,30.741428,29.605715,30.719999,182501900
